,I1_low_value,iHigh,V1_low_value,V2_low_value,V_high_filt,duty_cycle,power_p,power_q,Vq_net,Vnet,Vond,Id,Iq,Ialpha,Ibeta,Vd_ond,Vq_ond
949,-0.16759490966796875,0.0681052953004837,17.899415969848633,21.325796127319336,39.47309494018555,0.454740047454834,-0.1004706621170044,-8.415970802307129,-0.0009908807696774602,-17.78017807006836,-3.620795488357544,-0.011113393120467663,0.9352321624755859,-0.10535889863967896,-0.9293548464775085,1.6383936405181885,16.032611846923828
950,0.008987488225102425,0.03665545582771301,18.440643310546875,20.873872756958008,39.47422409057617,0.47341248393058777,-0.22755791246891022,-9.598274230957031,-0.0017732065171003342,-17.96522331237793,-2.1270008087158203,-0.025182561948895454,1.0666223764419556,-0.007383242249488831,-1.0669142007827759,1.6384860277175903,16.032405853271484
951,0.13590608537197113,0.05762201547622681,19.162282943725586,20.105602264404297,39.474334716796875,0.49231916666030884,-0.1839345544576645,-10.024177551269531,-0.0016372802201658487,-17.990381240844727,-0.614466667175293,-0.020338477566838264,1.113943338394165,0.09122417867183685,-1.1104011535644531,1.6385846138000488,16.032194137573242
952,0.15246067941188812,-0.04721078276634216,19.658409118652344,19.698871612548828,39.47522735595703,0.5112935900688171,-0.29158708453178406,-8.840095520019531,-0.002155770780518651,-17.856136322021484,0.9034883975982666,-0.032285116612911224,0.9823645949363708,0.18640728294849396,-0.9650653600692749,1.638702630996704,16.03213882446289
953,0.21316088736057281,0.026172176003456116,20.1545352935791,19.15656280517578,39.47542953491211,0.5301674604415894,-0.32004815340042114,-8.488288879394531,-0.0028357277624309063,-17.563610076904297,2.4133946895599365,-0.03541767597198486,0.9432920813560486,0.269675612449646,-0.9046339988708496,1.6388862133026123,16.03252601623535
954,0.29593387246131897,0.05762201547622681,20.605558395385742,18.659446716308594,39.47575378417969,0.5487738251686096,-0.39729803800582886,-8.402545928955078,-0.002299421699717641,-17.114673614501953,3.9019079208374023,-0.044031236320734024,0.9337552785873413,0.3584614396095276,-0.8633459806442261,1.638995885848999,16.032556533813477
955,0.4283706843852997,0.05238037556409836,21.1918888092041,18.02675437927246,39.4761962890625,0.5669487118721008,-0.04669378325343132,-9.120573997497559,-0.0023213757667690516,-16.514095306396484,5.355897903442383,-0.005058206617832184,1.0135420560836792,0.4368845820426941,-0.9145697951316833,1.6391717195510864,16.032886505126953
956,0.37318867444992065,0.09431349486112595,21.597810745239258,17.484445571899414,39.475975036621094,0.5845288634300232,-0.9474798440933228,-7.395275115966797,-0.002666016574949026,-15.76717758178711,6.762308597564697,-0.10517197847366333,0.8218547701835632,0.5094269514083862,-0.6534643769264221,1.63945472240448,16.033342361450195
957,0.46147987246513367,0.18866300582885742,22.0488338470459,16.806560516357422,39.476295471191406,0.6013610363006592,-0.8721022605895996,-7.654546737670898,-0.0018610797123983502,-14.879842758178711,8.108882904052734,-0.09682697057723999,0.8506441116333008,0.5788447856903076,-0.6308177709579468,1.6396803855895996,16.033693313598633
958,0.593916654586792,0.14148825407028198,22.63516616821289,16.399829864501953,39.47667694091797,0.6172957420349121,-0.37229710817337036,-8.409463882446289,-0.0018341252580285072,-13.860634803771973,9.383661270141602,-0.04127736762166023,0.9345305562019348,0.6495120525360107,-0.6731955409049988,1.6397206783294678,16.033798217773438
959,0.6435804963111877,0.16769644618034363,23.31170082092285,15.721943855285645,39.47645568847656,0.63218754529953,-0.5280827879905701,-8.273493766784668,-0.0018982411129400134,-12.718594551086426,10.575003623962402,-0.058589670807123184,0.9194522500038147,0.7108268737792969,-0.5861573219299316,1.6398756504058838,16.0340518951416
960,0.7484262585639954,0.16769644618034363,23.717622756958008,15.134443283081055,39.47659683227539,0.6459085941314697,-0.06863430887460709,-8.721891403198242,-0.0013296531978994608,-11.463360786437988,11.672684669494629,-0.007555683143436909,0.9692595601081848,0.7709574699401855,-0.5875164866447449,1.6398478746414185,16.034133911132812
961,0.8201628923416138,0.3406705856323242,24.213748931884766,14.863288879394531,39.47637939453125,0.6583372950553894,0.13454242050647736,-8.862940788269043,-0.0012009110068902373,-10.106471061706543,12.666983604431152,0.01501728966832161,0.9849290251731873,0.8239645957946777,-0.5398107767105103,1.6398324966430664,16.03423500061035
962,0.9029358625411987,0.28825417160987854,24.709875106811523,14.3209810256958,39.476131439208984,0.6693563461303711,0.5839963555335999,-9.089252471923828,-0.0010942477965727448,-8.660014152526855,13.548504829406738,0.06496252119541168,1.0101094245910645,0.8709203004837036,-0.5158230662345886,1.639760971069336,16.034305572509766
